id,hhb,hbo2,ca,na
10042,7.691802814673138,5.0251426511053205,12.778419618081685,2.672646693772553
10043,10.909812533024278,3.394533526808074,8.061025861590673,3.1217387414025124
10044,6.681103080212271,4.641151695183223,11.636050026094484,2.537606628740082
10045,7.463164309303755,3.8245718745348105,8.487923151049158,2.6837524959833066
10046,7.087170442420296,3.805937899951786,9.812381686725363,3.5320309938853125
10047,7.803172739501264,3.6614770485240333,9.543197416820906,4.489699318685212
10048,7.224147828814707,3.582964054541804,8.55453848216527,3.8555531472156304
10049,6.296722075317774,5.55646334186064,10.018278592809047,2.010998619393882
10050,6.9686988767325655,4.419307709001093,10.684180839513308,0.04820752284574453
10051,9.011492066610439,5.21484767095513,9.604549053329405,2.9201562431418044
10052,11.657324982165573,3.764529979629308,8.245605093987791,2.6767837082618526
10053,4.572150655898425,4.495883136305575,7.87170641708739,2.8580896675243443
10054,7.054965631645286,4.447308276553746,8.79207570962201,4.372358031437098
10055,6.978208155243265,3.416141975004853,8.223704125740753,6.104113989304318
10056,11.831390183428951,4.983229698680297,10.000269313733279,3.4929242374009077
10057,8.917033609397077,3.6977456999984217,7.334459958905958,4.834074846169
10058,10.055452853911126,3.85523322709896,10.973997915504214,3.0986067750720983
10059,7.280588828435783,3.560971260622168,8.6525883975797,5.875748724040464
10060,11.767751688275865,3.0792511821090107,5.498623113186308,3.0277414971374657
10061,3.991871790149199,3.5606310413723645,8.794964283684108,2.073540272800062
10062,4.065753101189482,3.039176400774431,6.536780256428123,5.383660511576682
10063,12.505917286550545,4.538943538492295,8.641296299538412,4.549383648464221
10064,7.106240001053613,3.5965645553578303,9.789472743347485,3.943254482921806
10065,9.036095585339208,3.6569284117024567,9.745451882908588,2.4965885818995535
10066,8.286185347435568,3.2256326910545483,8.609969648115475,4.0847914780191195
10067,7.078361750518326,3.5744574562937137,6.508249232479272,2.6801002840464214
10068,11.212904053653117,4.750096873595781,9.71846269732972,3.571476204708784
10069,9.22900268754691,4.9802038315550226,11.191829657601247,3.5653994562729814
10070,6.760299010429132,5.028089425426323,8.708771215428794,3.4443579067338423
10071,-0.6526998777742422,4.423491191108486,9.25022316371044,2.7127013165699454
10072,7.346594585375165,4.49100569883964,12.088203212921687,2.471487088708258
10073,7.893489727117721,4.162492211118987,10.06803701004691,2.9401795279177496
10074,6.335144801452722,3.897840924992625,8.972001004934153,3.3293987993904572
10075,7.9218990778196385,5.153996655429312,11.287375098254106,0.9141151423743927
10076,8.316949415118906,3.764330169162803,9.847055151379786,0.6965961345865905
10077,8.107257164897666,4.0745175338658495,9.785326018489837,1.9624282950018497
10078,10.653680228572698,3.5339120649988405,10.90437310621726,3.2760513273099363
10079,7.797616541923982,3.7637767185260493,10.136383685185582,2.5210131071852864
10080,6.639124270936765,4.118739753167674,10.045968111322722,3.974889007333621
10081,7.054630570456898,4.184299654771932,6.752070095363971,2.8802113363919246
10082,11.488815767490177,5.349968083041748,11.026830532124468,3.255548451824759
10083,7.224943417243961,3.5936551078497914,8.613219458742066,0.6023694871828366
10084,5.935089505428852,4.018632393964869,7.543460902840412,4.339962099465557
10085,11.368115601649405,4.210512276456446,3.0017523115221802,5.2380503536802685
10086,11.169197615137357,3.8933618796490608,9.452510192457483,2.3848952971827138
10087,9.461160650466013,4.471424072499587,10.953385035154726,3.4822428114361776
10088,4.901528692775859,3.0974518484693916,8.487009083143123,3.248464921203999
10089,9.957374974050678,5.393095587893531,8.898515229340124,2.014720531670521
10090,10.41856786788348,3.697260153441629,8.531275841468256,2.8190789240703547
10091,3.6007021490701354,2.7843096825578533,6.986791664250285,0.687343128548727
10092,4.357079266696605,4.242960971449767,9.159558668284529,0.11084404852610535
10093,5.665831433993,3.5628705642094887,9.280027286583236,0.6362492911462625
10094,9.006586785250594,3.8462678431968005,3.8485316110314782,2.3813336393887226
10095,2.8226622323247517,3.5305583995142755,3.6617188143309303,1.0747753915688991
10096,0.5366819448370519,3.3901253949805086,8.494445792895338,1.8427555189661233
10097,7.051270913975696,4.149609020517912,11.048554997887603,3.7714647178297724
10098,11.191664627024796,3.835463955938075,9.036494086272295,2.7304610318349765
10099,9.906097193156208,3.9961081402471654,9.253955449732358,3.2411904023610134
10100,6.964308835347741,4.359713023520858,6.391949302368502,2.5584581796483215
10101,4.42270770038637,4.523365598266724,9.101504391127348,1.6468361225608568
10102,1.2267629488852914,3.461699498891148,7.513447684264241,1.780435194827469
10103,6.960279130760655,3.946969282580012,9.748566081028082,3.3316457713453786
10104,3.799656380381668,3.7118627603769996,7.814521466043816,-0.4248721942067115
10105,10.180944401828667,4.000471345080969,11.013140187907426,3.4168583841239015
10106,10.827403157103385,3.7180675699047514,12.02054381255247,3.8177781941171114
10107,7.642589404272828,3.3302652111421067,11.724131811523272,2.292277000173169
10108,8.27672579560832,4.092370474101414,6.080038710527574,2.1780637318311236
10109,8.685760988936144,4.633547455970415,9.489878466915243,4.424847898217171
10110,7.138063660453315,5.051558276742627,14.293490294631173,0.41336709548010564
10111,9.201096600074392,5.050215075314729,8.782465049775729,3.229343365709732
10112,8.828296674840647,4.644446557962135,10.10454777053852,3.3989567731273835
10113,10.352515850888622,5.0171180025187345,10.074355680341263,3.242722420667432
10114,7.643950154748202,3.862054166003496,7.757278330960981,0.6469491254978568
10115,7.545374510365114,2.816781759735652,7.624655284537569,1.47364212831851
10116,9.772255059454313,3.3705606229469685,7.792614488287038,2.504374388951929
10117,7.773522580970065,4.248001296747964,9.670002529533644,2.483410392650227
10118,9.77507394666715,4.193346943858208,6.702529647594218,3.0201754282832014
10119,12.24412214334028,4.4542416845319,9.832457053365182,1.95645577604152
10120,6.051702959503857,4.054912158371284,10.419729642961828,3.8156651985370535
10121,8.443614966150324,2.9287807921844657,8.872878639260314,4.015930891587818
10122,6.913605059858067,5.237606323074314,11.275496556347896,3.360721577582218
10123,2.286912723172201,4.038619800257152,5.788212137202699,0.8137752353203502
10124,8.884562596755828,2.50448246316089,8.127989136326862,2.8927960531444645
10125,3.9661060598216817,4.554428762922047,9.558280829417553,4.3474729735427555
10126,5.897137493396012,3.5375073037178577,6.170787972545195,2.8689950198811047
10127,3.795600692839277,4.758210391465956,8.524926007451533,3.9101726400022976
10128,7.552960141289764,4.457367627232827,13.120468155235832,4.065126621942941
10129,10.09671539233438,4.28139259525798,10.266712512905356,3.2430912195359136
10130,5.570866664326296,3.2368915565181484,8.756250683233793,4.780867487074404
10131,5.07964272612853,4.764404253408601,12.622893403154402,2.1875357719967514
10132,6.349007548811596,2.38654743295804,7.7272620261606715,3.2418044757932893
10133,8.152233727176387,5.224628696179575,13.736544794570495,2.7381465386412196
10134,8.887355761538197,3.593052718244969,5.340715030803734,4.1458207507460525
10135,9.364556743309278,3.399679371330409,3.2196993174352904,2.877668495685159
10136,11.414603290099137,5.115045702712647,10.333146541300042,2.5062349942232154
10137,6.154816938086412,4.440484282082167,9.146755485785517,2.6514593310412176
10138,6.541481942269008,4.001218279677567,9.465991458388126,2.55237255841624
10139,9.7454170304029,4.06746001572811,9.54877709144963,0.26795754030090835
10140,5.018545617923414,4.054155311362595,9.27280756348862,2.9179025858333887
10141,5.163841753299014,3.3231644921486736,5.171966789633856,3.3362380467494384
10142,7.316727082193601,3.792599167751349,7.609826395452039,3.423329894772297
10143,2.0420322686484393,2.814007005442694,8.306075376665632,2.054443612592005
10144,5.969146451798129,4.75354535729165,8.84085563778783,3.2794766177958277
10145,10.75446692411697,2.7891256484502764,9.677610045231207,2.6400107761531686
10146,8.543026815823913,3.641726909905944,8.292107845439135,4.7508491570164955
10147,9.58697409917643,2.666310305883085,4.957466766900178,3.5512787453203063
10148,7.142403572148242,4.038357968751232,5.058730789790867,4.747669670996498
10149,11.608522578155153,1.911608431801605,6.432387179674378,3.291488951572982
10150,7.115318592689281,4.132412859800337,7.338909444634719,2.133576834135923
10151,6.924988738439579,2.934982575655781,13.013175705913417,0.5393255852286173
10152,7.4307437782323875,2.7466319034119526,9.268339693481042,1.5642975732191757
10153,10.521034325609778,3.628238045170955,9.200671053138745,3.353691810687071
10154,13.204812522809847,3.0074412939058055,8.834147994473055,2.5542248822171896
10155,3.7639831693653867,5.002792008405044,7.2849866226898055,3.804809112530081
10156,7.580438486290351,5.148500453497345,10.571102582239822,3.4729968669638174
10157,5.815336161373591,3.779842859402497,8.960324411909866,3.159441099853722
10158,7.21024750741466,3.2845375615993824,10.047167729884478,4.8886362268941115
10159,15.639014475640828,4.626199608346614,9.888237948554067,2.583649575520198
10160,6.654983829598648,3.944487632440123,9.150325050960708,3.5829395669662567
10161,4.548369838268048,3.484490765502044,6.403339178071376,3.5936816882567024
10162,9.702596275976543,5.1105746031500905,9.757350304943277,3.9187819989930173
10163,8.074509869988917,3.9763400161382014,7.568235273796638,4.076277210952332
10164,8.038334416754713,4.503401419409533,9.855185550941265,2.942316763729375
10165,7.064327295602141,2.4608358121332974,8.640364759729618,5.417806071212628
10166,8.046745448285684,4.053991888002522,9.51832167748261,3.146261578276022
10167,7.929618582020423,4.907735877317706,12.099405742640325,2.601332742475696
10168,10.073915171920637,5.020504421589525,7.255922084961215,1.7115177923254103
10169,8.689079320729588,3.8777827525594457,8.890471601359971,2.228143935171014
10170,3.392187972144227,3.9126018773883997,9.089674296340226,2.224827179694734
10171,9.142257938983521,3.7869068787983915,8.791155815083233,3.172466339482422
10172,6.192551596625497,4.153125961346492,8.918613668635619,0.8414349620273784
10173,3.914406275088374,3.3737647316040897,9.336038154650575,1.3858862147771458
10174,9.645830452012586,4.038095220640964,8.319644765029864,3.6719567670436732
10175,4.712530276617915,4.1960562838977715,9.506291516492189,2.2382248982609623
10176,5.835204679485602,3.1402171943959023,8.672442021073785,3.10966268646308
10177,6.715015813531777,3.6992778052412323,7.2661278705433645,3.176882168749424
10178,10.761669236015063,4.235934887494566,10.23647218059247,2.261534440273702
10179,6.37699203918669,3.325114321505355,9.272691135060432,4.372928356993806
10180,3.4798043965633925,4.138170968177177,9.152000351238687,4.49994163360489
10181,5.469236401520138,4.444951436834865,9.217478376178692,3.209648032666258
10182,7.258472848724928,3.3751304974526017,9.471831826920818,3.0222417980816183
10183,7.138903271387984,3.7040352639887235,5.666943052290805,3.3660128417437094
10184,12.042842521727463,5.066491030874986,10.583613836127897,3.4010380083596568
10185,7.077275920214112,3.9364020908998842,8.10742069799163,4.875566911622321
10186,7.757904691972734,5.01736010522608,9.213308103001077,1.8142737317982074
10187,7.732237338623819,4.215602427036072,8.751739569486507,3.0621631168883052
10188,5.6578021417048605,3.746829976266233,7.965043796571859,1.1043095812656065
10189,7.469582560926575,2.977377994242125,8.936667596947181,3.1855276536907917
10190,13.086357185207463,4.988511678888337,7.85428499779823,3.313640588960001
10191,8.970562317793389,4.1401811542018505,9.939415045482075,3.8669449049591087
10192,7.148557762396733,3.6863428448071103,10.109230041457081,1.4165996269409444
10193,14.984092289986627,4.682454830823463,8.276817783494161,4.134363873905794
10194,8.799765902606847,3.033865808478893,5.531273185084552,2.8425244267168153
10195,8.766527868953851,4.405738629904494,7.682774861353392,0.7000687086213522
10196,8.707701604539908,3.796653855283937,6.130764744280243,3.245826989370793
10197,12.749195732826012,4.299596929981165,8.623799134678462,3.9823645916627175
10198,4.2977884328768665,2.918743866075014,8.822455394271149,1.4439092780172753
10199,7.488938199285815,3.6622520199305075,8.204730452594006,2.2074323015985113
10200,8.087312426958087,2.2126226169659335,8.054517766990685,0.4464199741670116
10201,6.944569918334937,3.6934429648342006,11.2262718340404,3.19127780491129
10202,8.414357174557525,5.009083760048031,9.812500647918528,2.196238455798433
10203,8.095159774237716,3.753391111718666,7.349813469595384,2.742910024500263
10204,10.098573767946839,4.0694564994850655,11.246645420480938,4.287811632482069
10205,10.954545774171645,3.2181002155797915,11.814883757862084,2.610317534578922
10206,7.209614262100462,3.5974895833157685,5.503159222675048,3.4997451514978497
10207,9.229935166777826,4.291683174915028,10.693513553088492,2.8812956334501774
10208,4.981384576205087,3.805544746521714,10.997857576880591,3.8871615200705145
10209,14.074951975965838,4.0457227051375035,13.2970044259248,2.7167259103276304
10210,6.516796911992718,3.6801451836795502,9.359456178892426,3.2952696758033064
10211,6.637692821179419,4.63825265674712,11.16680186691963,4.360875141156154
10212,7.163352703737282,3.769968245160949,6.974402231875225,2.8105799189290335
10213,10.139729986596311,4.1838609220608936,9.031330741861863,5.024436769026752
10214,9.76979775110903,3.612074373337493,7.862481302476077,3.865158873144413
10215,4.099270023356118,3.7453433944970715,7.0702158707496965,2.1315122580733608
10216,7.828423080705695,4.729592332590488,8.461736958154882,2.1997045887332636
10217,8.798987586473771,3.0428697800229916,5.164278097011461,1.0224959124041433
10218,8.108770191846386,3.461436648658851,9.376161224785092,4.632538198648
10219,10.934180304778067,3.7995060919575634,6.598178373733725,2.811872004051593
10220,11.309267955169158,4.4627189884594465,9.296201500534464,3.414506241401249
10221,6.8942152218107955,3.862134793631606,9.281859218153555,3.551744719708073
10222,13.29134187435958,3.832247077695282,8.885561215001355,3.240652499409849
10223,10.482798863874454,4.91618407273731,11.350808675659042,3.1235257030083226
10224,12.614709600232716,3.6333434312383037,8.933860039104616,2.4703750225559022
10225,6.492129613276831,3.261006375330393,5.091318809090942,2.6035328394481527
10226,10.24164788019405,4.603292971638866,12.34523211704003,2.8631773762106247
10227,6.38599403695592,3.5751783277760394,10.315357236823766,5.378559878767973
10228,4.386624039405122,3.5999359909662374,9.358976694703847,4.133097503994882
10229,4.044437039228232,2.8988212461432763,5.1867424058848375,1.3691788197767836
10230,9.867970542057575,4.6529481344312815,13.120413580952757,2.2354082150864576
10231,11.769116815107592,4.35220554511827,8.518607321571558,1.7870687366766562
10232,8.554436464765116,4.289811090395451,9.26116042573789,2.1841524722918138
10233,6.337201547988666,5.54383928738747,10.097292402329826,3.4969942228696516
10234,6.5737009290296085,4.32643744652428,8.982080980781157,3.5241093710850673
10235,6.294004447622266,4.3824567488145565,8.455962302726244,3.0068096863465295
10236,7.87707492444509,4.697517796228098,11.225054219798162,3.464688230512106
10237,2.381999716396991,3.2949216396721455,11.579669896554728,2.9464075613772627
10238,11.672906086257106,4.010121114087933,10.049351635922362,3.5633827908858597
10239,14.385498145181352,4.630645394354547,10.550472145015314,2.8102576489360245
10240,6.356112559884595,4.4026473821247345,8.577288480901528,2.9585799787455755
10241,8.426131149617131,4.219766697040803,10.228660609883429,3.3909893071673727
10242,7.678997584449195,2.967842643393745,7.843728622516654,0.8974625030640522
10243,11.14843318832124,4.545374853623062,8.686176780823232,2.991071881542389
10244,10.545580867535007,4.02820034289944,8.08975931045107,3.228627118415683
10245,7.629781185593815,4.297158809792837,7.767507945840148,4.077399649020092
10246,6.976683876677249,2.614522463248123,9.925755268866999,4.216992594331573
10247,13.38024633943081,4.628439580180384,9.83693760003257,3.4358552206023254
10248,10.416298626528,4.390470184589083,7.484320935104458,6.312110893102646
10249,3.191897558048472,3.5223504338678904,7.047655606428991,1.316601858023844
10250,5.152143777855193,3.653629124936238,7.298738255467951,2.467297585543812
10251,8.155968177694918,4.903122395040921,11.281871016712685,3.4323190677910986
10252,8.518950020281647,3.782450314534211,7.434356322277726,2.88012265902537
10253,2.6200763911481433,2.7700524400896755,9.986771440653516,3.3170859434605235
10254,7.909976377155793,3.2834319730572243,9.333805200462372,1.6070632441590431
10255,6.157517031788807,2.8461888820717416,12.233203561440817,0.7641703655159673
10256,5.045457863924417,4.2191811600694535,8.424999266589554,2.863510322746005
10257,10.342481977338807,5.135284399188212,8.34117945343561,1.7515690183558332
10258,8.005270333057862,4.528568374138228,8.393902742793879,3.793411677630221
10259,9.428544248335532,3.4868535991690113,9.77207316629938,4.463985093790864
10260,4.658690983793171,4.3319164002114885,8.761820727263537,2.818458141299311
10261,11.162415587137565,3.8842850673385847,8.742057271862475,3.5453863311809215
10262,10.850794088125763,4.049770719673249,2.44439698001522,0.06557373846970799
10263,11.80859704188893,4.441798035663064,5.932060662914014,3.9095970062731737
10264,11.339680411622478,5.6199252179489925,12.338655593324553,2.5067903115106187
10265,7.534400770683368,4.956880826751235,12.050572274666166,3.398019702088421
10266,9.99140412420742,4.102586938585635,9.430287937488709,2.4138680882018604
10267,9.870504252045745,2.492298647555822,6.987816667076998,5.082254602711787
10268,6.2355823439963824,4.865834177077745,9.02823979101078,7.054139713897541
10269,8.024961405681271,5.1698010221878965,8.95432330944767,3.3772679887491917
10270,5.291426818536958,3.415912083144687,9.498556166380347,5.115690605540596
10271,5.9500829739725845,3.316496593343344,7.197231274009789,1.5578796742828647
10272,9.025991961426575,3.843308077667083,6.161561179313525,4.0200559883615705
10273,2.704642463483643,3.415798659521364,7.398170086069108,1.4589736177051118
10274,7.749381536638195,3.478578592201766,8.647356558236932,2.5452257774797724
10275,8.61793615676664,3.4175144385859415,9.139431782739718,3.149550533294005
10276,5.057979146570329,3.3505745540747855,9.719555275068188,2.3518699363765863
10277,10.664577421469753,2.7492189754093985,9.941720493028981,2.1933564885612347
10278,8.591010755850188,3.682487226543392,9.954894971281135,4.070992491609365
10279,11.54041616608675,4.224234937648488,9.78294565022433,2.5853878317885384
10280,2.4923709102437246,4.1617420441042965,9.119096574450074,3.7654982197117857
10281,6.4145156417722395,2.772775797554926,7.239547193649981,5.790596455930888
10282,10.650056850589396,4.325723936469569,8.050079357285599,1.3154628964186055
10283,4.711811973418952,3.1201667647760947,9.915035721420718,1.158037749866442
10284,8.958807755844322,3.0190141471833307,10.460825718315952,3.2906967611583715
10285,8.183644508697027,3.3681766948187724,5.797428337606212,2.9927254019330887
10286,5.350996512467968,3.9768220536582257,9.196038222865868,3.5831949501433793
10287,7.893757104847472,4.335566018435034,8.6183955550756,3.9678890761527734
10288,6.769682088302102,4.079201734412815,7.615487364966171,2.8056133276647692
10289,9.04064675729363,4.656436015060942,8.46173769516157,3.1274292651545954
10290,11.329646532609834,4.088695307716015,10.307573033332748,3.6324601540595203
10291,7.437774449712174,2.527884175283896,9.205695452230241,2.8518553024774373
10292,6.546439678658085,3.300500080297913,2.9043917773532653,3.2125272200751107
10293,5.853651688596488,2.7988671509722387,9.360546690104385,4.508732847910697
10294,6.9248533750086,3.7152586558617298,6.400415018798824,2.4394465475618317
10295,9.939984801387162,4.973993145776464,9.5868690554922,2.338200900193882
10296,5.815226667098192,4.260919548163922,9.222233889565773,7.260134534229416
10297,9.305550835013426,3.015785414683631,9.971066485107816,5.056686043041993
10298,8.623275059273587,2.689435468796233,7.818869527602297,3.8602918831920174
10299,7.873547479283408,3.553970664675097,8.494621172900654,3.2670426045673198
10300,1.7806004607660437,3.386650393640822,8.6723767959908,3.5430062998020677
10301,12.055562432046033,5.0087565920585275,11.696000605828454,1.216423380999862
10302,8.993252436864381,3.570921441036774,6.762508401434108,3.660989706997327
10303,7.473640165323798,4.264905442370444,8.74955880006136,3.036099411790571
10304,6.055916601199433,4.284905458847851,11.34658120648278,2.2325699656201503
10305,6.980502263293534,3.5154291303487786,3.927861033945484,3.1942897068976945
10306,8.577710828866671,3.4541957991686676,8.795826170921623,2.95300174770557
10307,6.763498864697185,3.2169803878694823,8.494305502227109,1.460124158183568
10308,6.990586858208914,5.425266461436699,14.326768351340464,4.724114007316059
10309,7.344924548648171,3.5114215275814327,7.920401812240563,3.3433672612343117
10310,6.058055652734046,2.9018176986941526,7.0381263627715125,2.9760433032680917
10311,7.4987364142673645,4.137573269147696,9.320335414072673,3.4513384986442244
10312,5.635106032023045,3.1746450132748634,7.334049180641486,1.9851451865963687
10313,8.898579406257394,4.228932108830315,13.71993754777787,-0.1300593640439703
10314,7.923934200672647,4.193814618980446,9.626813976904034,3.754650530985166
10315,7.8260431462896465,5.101659369688947,6.093977450990468,3.1450939974582703
10316,10.11379577369596,4.728684551456392,11.069536674658915,4.020750093702943
10317,5.98636492720141,3.187496741541155,9.92896355823729,-0.28919269448942053
10318,6.9264277787892325,4.875871036741308,11.706413398315314,3.4497660565861534
10319,11.728702284699544,3.942726532014712,9.130380658083155,0.9325917519157034
10320,4.884106995828302,4.63795611815821,10.434428055008066,2.0853334968035
10321,9.70408436457845,4.669398072710816,7.4052257627279054,3.3989121741305692
10322,9.028557482989065,3.816253053074562,5.995996810327318,3.3861902783360405
10323,10.704351216897997,3.1405025731208305,8.496038565094821,3.554237184843375
10324,8.322487061108763,4.3367054277396555,14.269223276185562,3.7563402604903624
10325,12.88000051079864,4.414046403394429,11.186279097378982,3.5602198800512515
10326,9.312089604188992,4.824829641550884,10.601607967729077,2.5605611729911106
10327,5.694828339664454,3.6713334675411313,9.361881152881653,4.440612722568588
10328,6.134450965447922,3.8780503263985304,9.437923982860434,4.127777739015045
10329,6.640358042178449,3.937832666240946,9.450440545838207,3.6563999483512837
10330,4.0042429767858065,3.6031586222887673,8.039254332057984,2.5063409120766673
10331,7.253576424429723,3.7273601896614856,6.550369824328462,3.053916741949912
10332,9.646253293298022,3.179976553526497,8.954382144402823,3.746212546061898
10333,6.572038409614534,4.054744987023247,7.531275641728538,2.977147896337262
10334,6.111409578104497,4.606230102795106,8.867672606380975,3.602755327361347
10335,3.0164813736105107,2.8589304748921034,6.756069614979379,0.5634812871532282
10336,8.503190006803704,3.211153557851821,6.4007623624104975,1.6835953738646394
10337,8.572560634859087,3.7914352998457366,8.426199665517514,2.3395913624130062
10338,12.5891919035355,2.74020225464463,7.370214561276061,3.5892664635795337
10339,9.101364212431747,3.299907750099108,10.042860028906809,3.6712916707068755
10340,13.02841820691284,3.4578559234629824,10.2749671264946,5.745007676004663
10341,9.969937014263147,3.927413491864696,9.968323633448415,1.6166134855816352
10342,13.901400727464862,4.24144819329312,11.699569339537582,1.4037464484289712
10343,9.28880837455821,4.0736216460799834,9.671781095386441,3.5408992418106733
10344,4.518207539275757,2.945864218244144,10.761651536447694,2.5236846917371123
10345,4.504241217665262,4.010923786965573,8.331280830995652,0.05926525849840414
10346,11.229321824291176,5.312915916979608,11.164682409390329,4.185269762340824
10347,7.050206882818855,3.3068386245670243,9.934004948349394,4.391137835253937
10348,6.074035542828802,5.327563154463017,12.20225480942287,3.0018429864745957
10349,7.545518191104506,2.430374113330986,8.230858562821703,2.556088644143403
10350,8.979132926987946,2.980199965649221,5.4267150818228,3.9144880031999474
10351,12.017359091325648,4.505363148038671,9.555774869604885,2.7796533564411
10352,8.205521412571906,4.4149642251369015,9.589325770105933,3.83019299741712
10353,6.694850781330745,4.336148399719407,8.590490444436947,3.1412339002299765
10354,13.316188032001717,4.659307358255813,11.242767694291045,5.170011347664593
10355,9.493663399056537,4.11792575626975,6.962993937610836,4.27562548475295
10356,11.114227168411345,3.16962639843035,8.789815239123296,2.5680553038371006
10357,9.34354175920683,4.7115265841642575,13.291029135820528,1.8958083387098044
10358,10.20292002806058,3.8656910055148312,8.313609154218184,4.833609577978502
10359,4.964293194438482,4.6854332115294115,8.389923321463039,1.7160429087069433
10360,6.787470935755181,4.923778166602174,10.969721733565313,5.9098883188131195
10361,12.393268731236706,4.299829191292077,10.988182268013015,3.8215836410049633
10362,7.074713443455098,3.147516230077905,6.570458980438438,3.2038519430228822
10363,8.80866696670764,4.619430016871847,7.159768663278933,3.812556398926575
10364,9.147246844730986,4.149248284994629,9.0636892412368,3.3077927983111595
10365,4.191310759122325,4.206678404507332,11.169865119816093,4.552079718880848
10366,6.790242060198007,4.024559132282566,6.721177096624013,2.233559970035276
10367,11.480394082636032,4.078256521169273,11.798924957657608,5.197909686795045
10368,6.090294976975431,4.588657629735431,9.038239294549193,3.1597024741085593
10369,9.219446233532992,3.7454403175134736,5.521586186036034,1.7723262077145128
10370,12.25539856846041,4.342559468576939,5.784916975998601,3.0631787299862627
10371,0.802376814196344,3.010248533258205,6.8570866753381905,0.4082057867231057
10372,9.24239543849775,4.976982934879962,8.294674429284006,2.813585974090479
10373,7.396323297874232,3.7151768490238393,6.450072216278902,3.507827788286835
10374,9.375315766526294,4.490137220046542,11.244635213403471,1.727365501007303
10375,4.143707240289782,3.28189011296522,5.87605943191289,3.5952546538540084
10376,9.312025373913317,4.612003128868734,11.293490058836419,2.770816651306161
10377,7.916332391777457,4.2052410819658,9.021301708747124,1.3454236133018755
10378,3.1838976109402966,2.089067841426955,5.728636630440955,6.788810026044678
10379,6.840361579818614,4.595671930247976,5.88029820935846,3.594942954697053
10380,8.14576130262122,4.264203777690898,11.611615671729037,2.8499044521990444
10381,10.144024735518222,3.474690061272602,7.0209246312277545,4.095069903194835
10382,6.380762640721557,4.030102337944236,10.543543625923544,2.2734890823757867
10383,5.252823285015525,3.2398461586194993,8.141722071119903,1.630123123306679
10384,8.305506338695313,4.020855654195945,7.648197552139019,2.3114144924059485
10385,4.3884832814464625,4.16711763999457,10.96835831155983,3.2356110162032787
10386,10.719125715770874,4.269230651245635,10.325571460809273,2.5237701453037715
